YEAR,EW,MONTH,DAY,WKDATE,PROVINCE,STATION,TEMP_AVG,DTR_AVG,DTR_MAX,DTR_MIN,TEMP_MAX,TEMP_MAX_AVG,TEMP_MIN,TEMP_MIN_AVG,PRECIP_AVG,PRECIP_TOTAL,RH_AVG,RH_MAX,RH_MIN,RH_RANGE
2015,14,4,5,5-Apr-15,San Cristobal,Loyola,25.95,7.928571429,9.1,6.9,31,29.91428571,21.5,21.98571429,NaN,NaN,NaN,NaN,NaN,NaN
2015,14,4,5,5-Apr-15,Santiago,Santiago,24.67857143,10.98571429,11.6,10.4,30.8,30.17142857,18,19.18571429,1.96,9.8,80.14285714,84.3,76.7,7.6
2015,14,4,5,5-Apr-15,Santo Domingo,Santo Domingo,26.66428571,8.3,10,7.6,32,30.81428571,22,22.51428571,8.76,43.8,86.7,89.7,82.6,7.1
2015,15,4,12,12-Apr-15,Barahona,Barahona,27.48571429,8.171428571,11.2,6.1,32,31.57142857,20,23.4,0.328571429,2.3,64.28571429,67,58.4,8.6
2015,15,4,12,12-Apr-15,La Altagracia,Punta Cana,26.79285714,6.842857143,8.8,5,30.5,30.21428571,21.7,23.37142857,0.5,3,73,77.1,69.3,7.8
2015,15,4,12,12-Apr-15,La Romana,La Romana,26.03571429,12.67142857,14.2,11.9,32.8,32.37142857,18.6,19.7,0.185714286,1.3,70.85714286,74.8,67.6,7.2
2015,15,4,12,12-Apr-15,La Vega,Constanza,19.50714286,13.15714286,15.1,10.1,28.5,26.08571429,10.4,12.92857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,15,4,12,12-Apr-15,La Vega,La Vega,26.18571429,10.62857143,12.5,9.5,32,31.5,19,20.87142857,NaN,NaN,NaN,NaN,NaN,NaN
2015,15,4,12,12-Apr-15,Monte Cristi,Monte Cristi,26.87142857,10.28571429,11,9.5,32.4,32.01428571,21.2,21.72857143,0,0,65.02857143,66.8,63.6,3.2
2015,15,4,12,12-Apr-15,Puerto Plata,La Union,25.26428571,10.47142857,11.8,9.2,31.4,30.5,19.2,20.02857143,0,0,79.94285714,82.9,78.4,4.5
2015,15,4,12,12-Apr-15,Samana,Samana,26.94285714,8.314285714,9,7.5,31.5,31.1,22,22.78571429,0.114285714,0.8,76.65714286,81.8,61.8,20
2015,15,4,12,12-Apr-15,San Cristobal,Loyola,26.72142857,7.785714286,8.7,6.6,31.8,30.61428571,22,22.82857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,15,4,12,12-Apr-15,Santiago,Santiago,26.05714286,11.68571429,13.9,10.3,32.8,31.9,18.6,20.21428571,0,0,72.87142857,75.2,68.3,6.9
2015,15,4,12,12-Apr-15,Santo Domingo,Santo Domingo,26.86428571,7.242857143,8.2,6.4,32.2,30.48571429,22.6,23.24285714,1.014285714,7.1,86.31428571,88.7,83.1,5.6
2015,16,4,19,19-Apr-15,Barahona,Barahona,28.04285714,7.914285714,9.5,6.3,32.7,32,22,24.08571429,0.05,0.3,70.88571429,73.4,69,4.4
2015,16,4,19,19-Apr-15,La Altagracia,Punta Cana,26.7,7.6,9.3,5.3,30.8,30.5,21.3,22.9,0.1,0.7,77.55714286,80.8,72.6,8.2
2015,16,4,19,19-Apr-15,La Romana,La Romana,26.10714286,11.61428571,12.9,9.5,34,31.91428571,18.6,20.3,0,0,72.27142857,77,69.3,7.7
2015,16,4,19,19-Apr-15,La Vega,Constanza,21.49285714,13.41428571,15.2,10.9,29.3,28.2,13.8,14.78571429,NaN,NaN,NaN,NaN,NaN,NaN
2015,16,4,19,19-Apr-15,La Vega,La Vega,27.88571429,12.34285714,13.4,11,35.4,34.05714286,21,21.71428571,NaN,NaN,NaN,NaN,NaN,NaN
2015,16,4,19,19-Apr-15,Monte Cristi,Monte Cristi,27.98571429,9,9.6,8.2,33.2,32.48571429,22.5,23.48571429,0,0,70.17142857,72.8,65.8,7
2015,16,4,19,19-Apr-15,Puerto Plata,La Union,26.10714286,10.18571429,12.5,6.2,33,31.2,19.7,21.01428571,0,0,80.27142857,81.8,77.3,4.5
2015,16,4,19,19-Apr-15,Samana,Samana,28.18571429,8.571428571,9.5,7.5,33,32.47142857,23,23.9,0,0,77.62857143,80.8,75,5.8
2015,16,4,19,19-Apr-15,San Cristobal,Loyola,26.88571429,9.114285714,10.2,8.1,31.9,31.44285714,21.4,22.32857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,16,4,19,19-Apr-15,Santiago,Santiago,27.78571429,12.31428571,14.5,10.6,35.4,33.94285714,19.6,21.62857143,0,0,71.14285714,73.2,68.8,4.4
2015,16,4,19,19-Apr-15,Santo Domingo,Santo Domingo,27.42142857,7.071428571,8.1,6.2,31.5,30.95714286,23.4,23.88571429,0,0,84.47142857,89,80.1,8.9
2015,17,4,26,26-Apr-15,Barahona,Barahona,27.17857143,9.357142857,12,8,32.5,31.85714286,20.5,22.5,0,0,71.68571429,75,67.8,7.2
2015,17,4,26,26-Apr-15,La Altagracia,Punta Cana,28.25714286,6.457142857,9.6,5.5,32,31.48571429,21.4,25.02857143,0,0,76.38571429,78.9,73.4,5.5
2015,17,4,26,26-Apr-15,La Romana,La Romana,26.15,11.58571429,13,9.8,32.5,31.94285714,18.5,20.35714286,0,0,74.87142857,78.3,70.6,7.7
2015,17,4,26,26-Apr-15,La Vega,Constanza,20.92857143,18.45714286,21.6,14.6,31.2,30.15714286,9.6,11.7,NaN,NaN,NaN,NaN,NaN,NaN
2015,17,4,26,26-Apr-15,La Vega,La Vega,28.64285714,14.71428571,17,13,37,36,20,21.28571429,NaN,NaN,NaN,NaN,NaN,NaN
2015,17,4,26,26-Apr-15,Monte Cristi,Monte Cristi,28.88571429,9.657142857,11.2,8.2,34.7,33.71428571,23.5,24.05714286,0,0,68.27142857,72.8,66.2,6.6
2015,17,4,26,26-Apr-15,Puerto Plata,La Union,28.23571429,12.24285714,15.4,8.8,37.4,34.35714286,21.5,22.11428571,0,0,79.24285714,84.1,70.1,14
2015,17,4,26,26-Apr-15,Samana,Samana,29.76428571,8.385714286,10,7.5,34.5,33.95714286,23.5,25.57142857,0,0,71.22857143,75.2,66.2,9
2015,17,4,26,26-Apr-15,San Cristobal,Loyola,NaN,NaN,11.4,8.9,32.6,NaN,21.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,17,4,26,26-Apr-15,Santiago,Santiago,28.29285714,13.75714286,14.5,12,36.2,35.17142857,20.1,21.41428571,0,0,65.11428571,71.7,33.7,38
2015,17,4,26,26-Apr-15,Santo Domingo,Santo Domingo,28.81428571,6.285714286,7,5.6,32.5,31.95714286,24.5,25.67142857,0,0,81.84285714,85.7,77.5,8.2
2015,18,5,3,3-May-15,Barahona,Barahona,27.71428571,8.6,11,5.5,32.4,32.01428571,21,23.41428571,0.542857143,3.8,68.65714286,71.4,66,5.4
2015,18,5,3,3-May-15,La Altagracia,Punta Cana,28.04285714,7,8.7,5.8,32.2,31.54285714,23,24.54285714,2.114285714,14.8,74.01428571,77.6,70.8,6.8
2015,18,5,3,3-May-15,La Romana,La Romana,27.35714286,11.34285714,13,8.2,34,33.02857143,20.8,21.68571429,0.728571429,5.1,71.81428571,73.6,69.3,4.3
2015,18,5,3,3-May-15,La Vega,Constanza,19.52857143,17.6,19.6,13.6,29.6,28.32857143,9.3,10.72857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,18,5,3,3-May-15,La Vega,La Vega,27.91428571,14.11428571,15.5,12.5,35.5,34.97142857,19.5,20.85714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,18,5,3,3-May-15,Monte Cristi,Monte Cristi,29.49285714,9.9,12.4,8.3,37.4,34.44285714,24,24.54285714,0,0,63.15714286,66.7,57.2,9.5
2015,18,5,3,3-May-15,Puerto Plata,La Union,28.50714286,11.41428571,12.6,9.8,35.2,34.21428571,21.5,22.8,0,0,74.28571429,76.1,70.6,5.5
2015,18,5,3,3-May-15,Samana,Samana,29.1,8.942857143,10,6.9,34,33.57142857,23.7,24.62857143,0.142857143,1,74.85714286,77.2,72.6,4.6
2015,18,5,3,3-May-15,San Cristobal,Loyola,27.67142857,9.828571429,10.5,9.4,33.2,32.58571429,22.1,22.75714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,18,5,3,3-May-15,Santiago,Santiago,28.06428571,13.38571429,14.3,12,35.2,34.75714286,20.3,21.37142857,0.028571429,0.2,65.67142857,68.6,64.3,4.3
2015,18,5,3,3-May-15,Santo Domingo,Santo Domingo,28.37857143,6.585714286,7.7,5.2,32,31.67142857,23.8,25.08571429,0,0,79.6,82,78,4
2015,19,5,10,10-May-15,Barahona,Barahona,28.42142857,7.642857143,9.4,6,32.6,32.24285714,23.2,24.6,0.071428571,0.5,65.77142857,68,61.4,6.6
2015,19,5,10,10-May-15,La Altagracia,Punta Cana,27.17142857,6.428571429,9,4.9,32,30.38571429,22.6,23.95714286,3.366666667,20.2,77.21428571,83.1,69.9,13.2
2015,19,5,10,10-May-15,La Romana,La Romana,27.18571429,11.97142857,14.1,10.4,34,33.17142857,19.5,21.2,0.8,4.8,68.45714286,79.5,64,15.5
2015,19,5,10,10-May-15,La Vega,Constanza,19.82857143,12.74285714,14.6,9.9,27.2,26.2,11.4,13.45714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,19,5,10,10-May-15,La Vega,La Vega,27,10.42857143,12,8,33.5,32.21428571,20.5,21.78571429,NaN,NaN,NaN,NaN,NaN,NaN
2015,19,5,10,10-May-15,Monte Cristi,Monte Cristi,28.17857143,9.757142857,11.6,8.9,33.8,33.05714286,21.7,23.3,0,0,65.97142857,66.8,64.6,2.2
2015,19,5,10,10-May-15,Puerto Plata,La Union,27.44285714,9.4,10.7,7.5,34.2,32.14285714,21.3,22.74285714,0.871428571,6.1,78.05714286,82.1,76.1,6
2015,19,5,10,10-May-15,Samana,Samana,28.22142857,8.271428571,9.7,5.5,33.5,32.35714286,22,24.08571429,2.914285714,20.4,81.48571429,88.4,76.2,12.2
2015,19,5,10,10-May-15,San Cristobal,Loyola,27.9,8.685714286,10.2,6.1,33,32.24285714,22.3,23.55714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,19,5,10,10-May-15,Santiago,Santiago,26.98571429,11.48571429,14,10.3,33.8,32.72857143,18.6,21.24285714,3.471428571,24.3,74.68571429,83.7,68.6,15.1
2015,19,5,10,10-May-15,Santo Domingo,Santo Domingo,28.2,7.314285714,9,6.5,34,31.85714286,23.6,24.54285714,0,0,80.18571429,83.3,76.8,6.5
2015,20,5,17,17-May-15,Barahona,Barahona,28.87142857,7.228571429,8,6.5,33,32.48571429,24.5,25.25714286,0.842857143,5.9,67.57142857,73.4,62,11.4
2015,20,5,17,17-May-15,La Altagracia,Punta Cana,28.03571429,6.157142857,7.5,5.5,32,31.11428571,24,24.95714286,0,0,78.72857143,82.6,75.1,7.5
2015,20,5,17,17-May-15,La Romana,La Romana,26.84285714,11.8,13.4,10.8,33.6,32.74285714,20.2,20.94285714,3.383333333,20.3,72.37142857,77.8,68,9.8
2015,20,5,17,17-May-15,La Vega,Constanza,21.52857143,10.8,12.3,9.2,27.5,26.92857143,14.5,16.12857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,20,5,17,17-May-15,La Vega,La Vega,27.82857143,10.51428571,14.6,9.5,36.6,33.08571429,22,22.57142857,NaN,NaN,NaN,NaN,NaN,NaN
2015,20,5,17,17-May-15,Monte Cristi,Monte Cristi,28.05714286,8.971428571,10,7.2,33.3,32.54285714,21.9,23.57142857,15.12857143,105.9,71.54285714,81.8,63.2,18.6
2015,20,5,17,17-May-15,Puerto Plata,La Union,27.12142857,9.071428571,10.1,7.5,33.1,31.65714286,21,22.58571429,1.085714286,7.6,81.9,86,77.5,8.5
2015,20,5,17,17-May-15,Samana,Samana,28.04285714,8.142857143,9,7,32.8,32.11428571,23,23.97142857,15.08333333,90.5,89.71428571,95.6,85.8,9.8
2015,20,5,17,17-May-15,San Cristobal,Loyola,28.10714286,8.928571429,10.5,6.9,33.1,32.57142857,22.4,23.64285714,NaN,NaN,NaN,NaN,NaN,NaN
2015,20,5,17,17-May-15,Santiago,Santiago,27.06428571,10.44285714,11.6,9.4,33.6,32.28571429,19.8,21.84285714,1.457142857,10.2,78.44285714,84.1,73.5,10.6
2015,20,5,17,17-May-15,Santo Domingo,Santo Domingo,28.35,7.271428571,8.8,5.5,32.5,31.98571429,23.2,24.71428571,0.514285714,3.6,84.8,88.3,82,6.3
2015,21,5,24,24-May-15,Barahona,Barahona,27.96428571,9.1,10,7.5,33.2,32.51428571,22.4,23.41428571,0.371428571,2.6,65.65714286,73.6,58.6,15
2015,21,5,24,24-May-15,La Altagracia,Punta Cana,26.8,8.371428571,10.2,6.5,31.8,30.98571429,20.7,22.61428571,0.35,2.1,75.74285714,84,66.3,17.7
2015,21,5,24,24-May-15,La Romana,La Romana,26.51428571,12.45714286,13.4,10.2,33.4,32.74285714,19.8,20.28571429,2.971428571,20.8,74.35714286,85.1,67,18.1
2015,21,5,24,24-May-15,La Vega,Constanza,20.74285714,10.08571429,13.9,6.8,26.8,25.78571429,12.9,15.7,NaN,NaN,NaN,NaN,NaN,NaN
2015,21,5,24,24-May-15,La Vega,La Vega,27.25714286,10.8,12.5,9.5,33.5,32.65714286,20.5,21.85714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,21,5,24,24-May-15,Monte Cristi,Monte Cristi,27.69285714,9.071428571,12,7.4,35.3,32.22857143,22.6,23.15714286,0,0,70.17142857,77.2,66,11.2
2015,21,5,24,24-May-15,Puerto Plata,La Union,26.81428571,8.914285714,9.9,8,32,31.27142857,21.4,22.35714286,2.928571429,20.5,81.87142857,87.3,77.4,9.9
2015,21,5,24,24-May-15,Samana,Samana,27.38571429,8.628571429,10,7.5,32.5,31.7,22.5,23.07142857,15.93333333,95.6,86.05714286,91.4,83,8.4
2015,21,5,24,24-May-15,San Cristobal,Loyola,28.02142857,9.442857143,11.3,8.2,33.4,32.74285714,22,23.3,NaN,NaN,NaN,NaN,NaN,NaN
2015,21,5,24,24-May-15,Santiago,Santiago,26.37142857,10.82857143,12.6,8.8,32.7,31.78571429,19.4,20.95714286,2.857142857,20,78.32857143,81.5,75.1,6.4
2015,21,5,24,24-May-15,Santo Domingo,Santo Domingo,27.77142857,8.257142857,9.2,7,33,31.9,22.5,23.64285714,13.81428571,96.7,86.51428571,89.5,83,6.5
2015,22,5,31,31-May-15,Barahona,Barahona,28.87857143,7.042857143,8.5,5.5,33,32.4,23.5,25.35714286,1.128571429,7.9,70.88571429,75.8,66.4,9.4
2015,22,5,31,31-May-15,La Altagracia,Punta Cana,28.01428571,6.714285714,8.2,5,32,31.37142857,23.2,24.65714286,0.6,4.2,80.32857143,85.5,77.5,8
2015,22,5,31,31-May-15,La Romana,La Romana,27.16428571,11.18571429,12.5,10.5,33.6,32.75714286,20.5,21.57142857,3.428571429,24,75.74285714,79.5,72.3,7.2
2015,22,5,31,31-May-15,La Vega,Constanza,21.40714286,10.92857143,13.3,9.1,29.3,26.87142857,14.4,15.94285714,NaN,NaN,NaN,NaN,NaN,NaN
2015,22,5,31,31-May-15,La Vega,La Vega,27.46428571,10.92857143,14,9,34,32.92857143,19.5,22,NaN,NaN,NaN,NaN,NaN,NaN
2015,22,5,31,31-May-15,Monte Cristi,Monte Cristi,28.03571429,9.871428571,11.4,6.8,34.7,32.97142857,21.8,23.1,1.171428571,8.2,72.91428571,76.2,67.4,8.8
2015,22,5,31,31-May-15,Puerto Plata,La Union,27.9,10.37142857,11.3,9,33.7,33.08571429,21.3,22.71428571,3.242857143,22.7,80.51428571,85,76.4,8.6
2015,22,5,31,31-May-15,Samana,Samana,29.14285714,7,9,6.5,33.5,32.64285714,22.5,25.64285714,3.5,24.5,83.85714286,91.8,75.4,16.4
2015,22,5,31,31-May-15,San Cristobal,Loyola,28.22857143,7.942857143,9.2,6.5,32.8,32.2,23.2,24.25714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,22,5,31,31-May-15,Santiago,Santiago,27.54285714,10.71428571,11.5,10.2,34.3,32.9,21,22.18571429,2.3,16.1,79.57142857,87.1,71.1,16
2015,22,5,31,31-May-15,Santo Domingo,Santo Domingo,28.52857143,6.428571429,7.5,6,32.4,31.74285714,24,25.31428571,15.3,107.1,84.55714286,87.7,81.7,6
2015,23,6,7,7-Jun-15,Barahona,Barahona,29.11428571,7.514285714,9.5,5.6,33.5,32.87142857,23.5,25.35714286,0.614285714,4.3,69.6,72.4,65.4,7
2015,23,6,7,7-Jun-15,La Altagracia,Punta Cana,28.47857143,6.471428571,9.3,4.8,32.6,31.71428571,23,25.24285714,0.35,2.1,78.44285714,83.5,73.5,10
2015,23,6,7,7-Jun-15,La Romana,La Romana,27.59285714,12.01428571,13.2,10.6,34.2,33.6,20.5,21.58571429,0,0,71.08571429,74.8,68.3,6.5
2015,23,6,7,7-Jun-15,La Vega,Constanza,21.20714286,13.24285714,16.3,8.9,29.1,27.82857143,12.4,14.58571429,NaN,NaN,NaN,NaN,NaN,NaN
2015,23,6,7,7-Jun-15,La Vega,La Vega,27.75,11.55714286,13.2,10.4,34.5,33.52857143,21,21.97142857,NaN,NaN,NaN,NaN,NaN,NaN
2015,23,6,7,7-Jun-15,Monte Cristi,Monte Cristi,28.89285714,9.385714286,10.2,8.9,34,33.58571429,23.7,24.2,0,0,68.78571429,73.2,64.4,8.8
2015,23,6,7,7-Jun-15,Puerto Plata,La Union,28.43571429,10.7,12.7,8.5,35.2,33.78571429,21.8,23.08571429,0,0,78.84285714,79.6,78.1,1.5
2015,23,6,7,7-Jun-15,Samana,Samana,29.27857143,7.785714286,8.5,7,33.7,33.17142857,24.7,25.38571429,0.371428571,2.6,82,84.6,78,6.6
2015,23,6,7,7-Jun-15,San Cristobal,Loyola,28.77142857,8.8,10.1,7.6,34.2,33.17142857,23.1,24.37142857,NaN,NaN,NaN,NaN,NaN,NaN
2015,23,6,7,7-Jun-15,Santiago,Santiago,28.35,12.12857143,14.5,10.4,35.8,34.41428571,21.3,22.28571429,0.8,4.8,74.97142857,80.6,71.1,9.5
2015,23,6,7,7-Jun-15,Santo Domingo,Santo Domingo,28.97142857,6.628571429,8,6,33,32.28571429,25,25.65714286,0,0,83.44285714,85.8,81.5,4.3
2015,24,6,14,14-Jun-15,Barahona,Barahona,30,6.485714286,8,5.4,34.2,33.24285714,25.5,26.75714286,0.142857143,1,68.07142857,73.7,60.4,13.3
2015,24,6,14,14-Jun-15,La Altagracia,Punta Cana,28.86428571,5.957142857,7.3,4.8,32.2,31.84285714,24.9,25.88571429,0.171428571,1.2,78.92857143,82.6,72.9,9.7
2015,24,6,14,14-Jun-15,La Romana,La Romana,28.40714286,11.38571429,12.6,10.4,35,34.1,22,22.71428571,0.071428571,0.5,73,78.6,65.8,12.8
2015,24,6,14,14-Jun-15,La Vega,Constanza,20.3,13,14.5,10.2,28.9,26.8,12.2,13.8,NaN,NaN,NaN,NaN,NaN,NaN
2015,24,6,14,14-Jun-15,La Vega,La Vega,27.92857143,10.85714286,12,10,33.5,33.35714286,21.5,22.5,NaN,NaN,NaN,NaN,NaN,NaN
2015,24,6,14,14-Jun-15,Monte Cristi,Monte Cristi,28.87142857,9.942857143,10.7,8.9,35,33.84285714,23,23.9,0,0,69.51428571,73.4,67,6.4
2015,24,6,14,14-Jun-15,Puerto Plata,La Union,28.82857143,9.714285714,10.9,9,34.7,33.68571429,23.5,23.97142857,0,0,78.38571429,81.1,76.3,4.8
2015,24,6,14,14-Jun-15,Samana,Samana,29.65,7.1,8.7,6,33.5,33.2,24.5,26.1,0.271428571,1.9,82.4,86.8,78.6,8.2
2015,24,6,14,14-Jun-15,San Cristobal,Loyola,29.76428571,7.814285714,9.5,6.1,35,33.67142857,24.2,25.85714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,24,6,14,14-Jun-15,Santiago,Santiago,28.24285714,11.34285714,12.4,9.7,34.6,33.91428571,21.8,22.57142857,4,24,74.94285714,78.7,72.2,6.5
2015,24,6,14,14-Jun-15,Santo Domingo,Santo Domingo,29,6.714285714,7.6,6,33.2,32.35714286,25.3,25.64285714,4.08,20.4,84.31428571,89,81.6,7.4
2015,25,6,21,21-Jun-15,Barahona,Barahona,28.85,8.157142857,10.8,4.7,33.6,32.92857143,22,24.77142857,0.071428571,0.5,68.54285714,71.8,64.2,7.6
2015,25,6,21,21-Jun-15,La Altagracia,Punta Cana,28.07142857,6.571428571,8,4.5,32.4,31.35714286,22.6,24.78571429,11.925,47.7,79.7,86.1,74.4,11.7
2015,25,6,21,21-Jun-15,La Romana,La Romana,26.75,12.21428571,14,10,34.2,32.85714286,18,20.64285714,3.433333333,20.6,75.84285714,83,69.8,13.2
2015,25,6,21,21-Jun-15,La Vega,Constanza,20.12142857,12.78571429,15.9,9.4,28,26.51428571,11.5,13.72857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,25,6,21,21-Jun-15,La Vega,La Vega,27.10714286,11.21428571,12.5,9.5,33.5,32.71428571,20.5,21.5,NaN,NaN,NaN,NaN,NaN,NaN
2015,25,6,21,21-Jun-15,Monte Cristi,Monte Cristi,29.45714286,9.942857143,10.7,8.7,35.7,34.42857143,23.9,24.48571429,0,0,65.85714286,69.8,62,7.8
2015,25,6,21,21-Jun-15,Puerto Plata,La Union,28.82142857,10.7,11.4,8.5,35.6,34.17142857,22.2,23.47142857,0.871428571,6.1,76.34285714,77.5,74,3.5
2015,25,6,21,21-Jun-15,Samana,Samana,28.87857143,7.557142857,9.1,6.3,33.5,32.65714286,23.5,25.1,2.157142857,15.1,80.45714286,84.8,70,14.8
2015,25,6,21,21-Jun-15,San Cristobal,Loyola,28.22142857,8.785714286,11.6,6.5,34.4,32.61428571,22.6,23.82857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,25,6,21,21-Jun-15,Santiago,Santiago,27.35,11.61428571,13.5,9.7,34.2,33.15714286,20.2,21.54285714,2.457142857,17.2,75.88571429,81.7,70.8,10.9
2015,25,6,21,21-Jun-15,Santo Domingo,Santo Domingo,28.03571429,7.557142857,8.5,6.8,32.5,31.81428571,23,24.25714286,0.657142857,4.6,84.17142857,90,81.1,8.9
2015,26,6,28,28-Jun-15,Barahona,Barahona,29.35714286,8.314285714,10.8,6.2,34.2,33.51428571,23,25.2,0,0,66.74285714,73.8,63.4,10.4
2015,26,6,28,28-Jun-15,La Altagracia,Punta Cana,28.80714286,6.157142857,7.4,5.5,32.5,31.88571429,24.4,25.72857143,1.333333333,8,76.94285714,81.8,73.5,8.3
2015,26,6,28,28-Jun-15,La Romana,La Romana,27.9,11.8,12.9,9.8,34.4,33.8,21.5,22,0.142857143,1,62.28571429,76.3,7,69.3
2015,26,6,28,28-Jun-15,La Vega,Constanza,21.39285714,11.52857143,15.9,8.1,29.2,27.15714286,12.4,15.62857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,26,6,28,28-Jun-15,La Vega,La Vega,27.71428571,10.85714286,13,9,34,33.14285714,19,22.28571429,NaN,NaN,NaN,NaN,NaN,NaN
2015,26,6,28,28-Jun-15,Monte Cristi,Monte Cristi,29.52142857,10.12857143,11.7,8.4,35.7,34.58571429,23.4,24.45714286,0.828571429,5.8,67.01428571,73,62.6,10.4
2015,26,6,28,28-Jun-15,Puerto Plata,La Union,29.07857143,9.557142857,11,8,35.4,33.85714286,23.4,24.3,0.285714286,2,77.98571429,83.4,73.4,10
2015,26,6,28,28-Jun-15,Samana,Samana,29.12142857,6.814285714,10,5.2,33.5,32.52857143,22,25.71428571,0.557142857,3.9,81.6,89.4,76.6,12.8
2015,26,6,28,28-Jun-15,San Cristobal,Loyola,29.35714286,8,9.4,7,34.2,33.35714286,24.8,25.35714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,26,6,28,28-Jun-15,Santiago,Santiago,28.07142857,9.942857143,11.1,7.9,34.2,33.04285714,22.1,23.1,0.328571429,2.3,76.17142857,85.7,70.8,14.9
2015,26,6,28,28-Jun-15,Santo Domingo,Santo Domingo,29.15,6.957142857,7.6,6.1,33.4,32.62857143,24.8,25.67142857,8,32,83.12857143,86.8,80.2,6.6
2015,27,7,5,5-Jul-15,Barahona,Barahona,29.37857143,8.414285714,10,7.2,34.6,33.58571429,24.5,25.17142857,0.4,2.8,64.88571429,70.2,61.6,8.6
2015,27,7,5,5-Jul-15,La Altagracia,Punta Cana,28.89285714,5.957142857,8,5.1,32.5,31.87142857,22.5,25.91428571,1.26,6.3,75.34285714,77.6,74,3.6
2015,27,7,5,5-Jul-15,La Romana,La Romana,27.80714286,11.92857143,12.9,11,34.3,33.77142857,21.3,21.84285714,0.542857143,3.8,73.08571429,81.3,69.3,12
2015,27,7,5,5-Jul-15,La Vega,Constanza,21.04285714,10.94285714,13.2,8.2,27.3,26.51428571,13.5,15.57142857,NaN,NaN,NaN,NaN,NaN,NaN
2015,27,7,5,5-Jul-15,La Vega,La Vega,28.53571429,10.35714286,11,9,34.5,33.71428571,23,23.35714286,NaN,NaN,NaN,NaN,NaN,NaN
2015,27,7,5,5-Jul-15,Monte Cristi,Monte Cristi,29.16428571,8.814285714,10.3,7.4,34.9,33.57142857,23.6,24.75714286,0.657142857,4.6,68,71.2,64.8,6.4
2015,27,7,5,5-Jul-15,Puerto Plata,La Union,28.53571429,9.757142857,10.7,8.7,34.2,33.41428571,22.8,23.65714286,0.085714286,0.6,77.4,80.6,73.6,7
2015,27,7,5,5-Jul-15,Samana,Samana,28.3,7.971428571,8.5,7.3,33,32.28571429,24,24.31428571,8,40,86.85714286,89.6,84,5.6
2015,27,7,5,5-Jul-15,San Cristobal,Loyola,29.10714286,8.528571429,12.1,4.9,34.5,33.37142857,22.4,24.84285714,NaN,NaN,NaN,NaN,NaN,NaN
2015,27,7,5,5-Jul-15,Santiago,Santiago,28.05,11.3,12.3,9.7,34.2,33.7,21.9,22.4,0.04,0.2,73.57142857,75.1,72.5,2.6
2015,27,7,5,5-Jul-15,Santo Domingo,Santo Domingo,29.10714286,7.614285714,9.9,6.4,35.5,32.91428571,25,25.3,1.142857143,8,84.25714286,91.7,79.8,11.9
2015,28,7,12,12-Jul-15,Barahona,Barahona,28.47857143,8.357142857,10.5,5.5,34,32.65714286,23,24.3,0.26,1.3,71.05714286,76.4,64.2,12.2
2015,28,7,12,12-Jul-15,La Altagracia,Punta Cana,27.97857143,5.671428571,8,2,32,30.81428571,24,25.14285714,5.028571429,35.2,78.78571429,86.6,72.8,13.8
2015,28,7,12,12-Jul-15,La Romana,La Romana,26.75,10.75714286,12.2,4.8,34,32.12857143,20,21.37142857,3.171428571,22.2,76.07142857,94.5,70.3,24.2
2015,28,7,12,12-Jul-15,La Vega,Constanza,20.03571429,11.81428571,14.8,8.6,26.9,25.94285714,12.1,14.12857143,NaN,NaN,NaN,NaN,NaN,NaN
2015,28,7,12,12-Jul-15,La Vega,La Vega,28.21428571,11,12.5,9,35.5,33.71428571,22,22.71428571,NaN,NaN,NaN,NaN,NaN,NaN
2015,28,7,12,12-Jul-15,Monte Cristi,Monte Cristi,28.58571429,9.714285714,11.4,9.1,34.7,33.44285714,20.5,23.72857143,0.214285714,1.5,69,74.4,64,10.4
2015,28,7,12,12-Jul-15,Puerto Plata,La Union,28.72857143,11.2,12.2,10.2,36,34.32857143,22.4,23.12857143,0.6,3.6,74.98571429,78.5,68,10.5
2015,28,7,12,12-Jul-15,Samana,Samana,28.49285714,7.157142857,8.8,5.5,33,32.07142857,24,24.91428571,1.842857143,12.9,82.74285714,88,77.4,10.6
2015,28,7,12,12-Jul-15,San Cristobal,Loyola,28.00714286,8.071428571,9.6,5,33.9,32.04285714,23,23.97142857,NaN,NaN,NaN,NaN,NaN,NaN
